id,emoji,description,ocurrences
820,🙂,slightly smiling face,1
820,🔔,bell,2
820,👉,backhand index pointing right,1
823,🛑,stop sign,7
823,💗,growing heart,2
823,🚧,construction,6
823,😁,beaming face with smiling eyes,2
823,💯,hundred points,2
823,🔥,fire,20
823,➡,right arrow,1
823,❤️,red heart,1
825,🤓,nerd face,1
825,♟,chess pawn,1
827,♟️,chess pawn,1
828,♟️,chess pawn,1
829,🏳️‍🌈,rainbow flag,1
830,😃,grinning face with big eyes,1
830,🌍,globe showing Europe-Africa,1
830,😍,smiling face with heart-eyes,1
836,🤗,hugging face,2
837,🏳️‍🌈,rainbow flag,1
840,🤩,star-struck,1
840,♟,chess pawn,1
840,👑,crown,1
842,😘,face blowing a kiss,1
842,😎,smiling face with sunglasses,1
842,♟️,chess pawn,2
842,🌟,glowing star,1
842,🚀,rocket,1
842,🔥,fire,3
842,💡,light bulb,1
842,👉,backhand index pointing right,1
843,😘,face blowing a kiss,1
843,😎,smiling face with sunglasses,1
843,♟️,chess pawn,2
843,🌟,glowing star,1
843,🚀,rocket,1
843,🔥,fire,3
843,💡,light bulb,1
843,👉,backhand index pointing right,1
844,🚫,prohibited,1
848,😂,face with tears of joy,1
848,🤝,handshake,1
848,❣️,heart exclamation,1
849,🌈,rainbow,1
850,❤️,red heart,1
852,😂,face with tears of joy,1
852,📸,camera with flash,1
853,🎶,musical notes,2
853,♟️,chess pawn,2
854,🍻,clinking beer mugs,1
854,♟️,chess pawn,1
854,🌮,taco,1
856,🏆,trophy,1
856,🌟,glowing star,2
856,🔑,key,1
856,🧾,receipt,1
856,📅,calendar,1
856,⌚,watch,1
856,🌍,globe showing Europe-Africa,1
857,😬,grimacing face,1
859,📸,camera with flash,1
863,3️⃣,keycap: 3,1
863,4️⃣,keycap: 4,1
863,5️⃣,keycap: 5,1
863,🎯,bullseye,1
863,🇨🇳,flag: China,2
863,♟,chess pawn,1
864,👇🏼,backhand index pointing down: medium-light skin tone,1
864,♟️,chess pawn,1
864,✅,check mark button,1
864,🚨,police car light,1
864,📣,megaphone,1
865,💥,collision,2
865,😍,smiling face with heart-eyes,1
865,♟️,chess pawn,1
865,📲,mobile phone with arrow,1
866,💥,collision,2
866,😍,smiling face with heart-eyes,1
866,♟️,chess pawn,1
866,📲,mobile phone with arrow,1
872,😎,smiling face with sunglasses,1
872,🐴,horse face,1
872,🇰🇵,flag: North Korea,1
872,🇧🇷,flag: Brazil,1
872,👸,princess,1
872,👉,backhand index pointing right,2
874,👆,backhand index pointing up,1
874,👉,backhand index pointing right,2
874,❤️,red heart,1
881,✅,check mark button,1
881,🏆,trophy,1
881,♟,chess pawn,1
881,🔝,TOP arrow,1
884,♟️,chess pawn,1
884,😬,grimacing face,1
886,🎶,musical notes,1
886,🍗,poultry leg,1
890,😃,grinning face with big eyes,2
890,♟,chess pawn,2
890,☝️,index pointing up,2
891,📲,mobile phone with arrow,1
891,💛,yellow heart,2
891,💙,blue heart,1
891,🥰,smiling face with hearts,2
891,🚨,police car light,1
891,🤩,star-struck,1
893,🦋,butterfly,1
893,♟,chess pawn,1
893,😎,smiling face with sunglasses,1
894,🔥,fire,1
894,🧑🏻‍🏫,teacher: light skin tone,1
894,♟️,chess pawn,1
